id_radar,id_acidente_500m,id_acidente_1000m,id_acidente_2000m
139,D021801856,D021800377,D021802015
139,D021801856,D021800377,D021802059
139,D021801856,D021800377,D021802090
139,D021801856,D021800377,D021802323
139,D021801856,D021800377,D021802365
139,D021801856,D021800377,D021802450
139,D021801856,D021800377,D021802464
139,D021801856,D021800377,D021802638
139,D021801856,D021800377,D021802644
139,D021801856,D021800377,D021802843
139,D021801856,D021800389,D021800318
139,D021801856,D021800389,D021800377
139,D021801856,D021800389,D021800389
139,D021801856,D021800389,D021800497
139,D021801856,D021800389,D021800608
139,D021801856,D021800389,D021800609
139,D021801856,D021800389,D021800684
139,D021801856,D021800389,D021800965
139,D021801856,D021800389,D021801008
139,D021801856,D021800389,D021801136
139,D021801856,D021800389,D021801277
139,D021801856,D021800389,D021801334
139,D021801856,D021800389,D021801545
139,D021801856,D021800389,D021801693
139,D021801856,D021800389,D021801798
139,D021801856,D021800389,D021801856
139,D021801856,D021800389,D021801875
139,D021801856,D021800389,D021801991
139,D021801856,D021800389,D021802015
139,D021801856,D021800389,D021802059
139,D021801856,D021800389,D021802090
139,D021801856,D021800389,D021802323
139,D021801856,D021800389,D021802365
139,D021801856,D021800389,D021802450
139,D021801856,D021800389,D021802464
139,D021801856,D021800389,D021802638
139,D021801856,D021800389,D021802644
139,D021801856,D021800389,D021802843
139,D021801856,D021800684,D021800318
139,D021801856,D021800684,D021800377
139,D021801856,D021800684,D021800389
139,D021801856,D021800684,D021800497
139,D021801856,D021800684,D021800608
139,D021801856,D021800684,D021800609
139,D021801856,D021800684,D021800684
139,D021801856,D021800684,D021800965
139,D021801856,D021800684,D021801008
139,D021801856,D021800684,D021801136
139,D021801856,D021800684,D021801277
139,D021801856,D021800684,D021801334
139,D021801856,D021800684,D021801545
139,D021801856,D021800684,D021801693
139,D021801856,D021800684,D021801798
139,D021801856,D021800684,D021801856
139,D021801856,D021800684,D021801875
139,D021801856,D021800684,D021801991
139,D021801856,D021800684,D021802015
139,D021801856,D021800684,D021802059
139,D021801856,D021800684,D021802090
139,D021801856,D021800684,D021802323
139,D021801856,D021800684,D021802365
139,D021801856,D021800684,D021802450
139,D021801856,D021800684,D021802464
139,D021801856,D021800684,D021802638
139,D021801856,D021800684,D021802644
139,D021801856,D021800684,D021802843
139,D021801856,D021800965,D021800318
139,D021801856,D021800965,D021800377
139,D021801856,D021800965,D021800389
139,D021801856,D021800965,D021800497
139,D021801856,D021800965,D021800608
139,D021801856,D021800965,D021800609
139,D021801856,D021800965,D021800684
139,D021801856,D021800965,D021800965
139,D021801856,D021800965,D021801008
139,D021801856,D021800965,D021801136
139,D021801856,D021800965,D021801277
139,D021801856,D021800965,D021801334
139,D021801856,D021800965,D021801545
139,D021801856,D021800965,D021801693
139,D021801856,D021800965,D021801798
139,D021801856,D021800965,D021801856
139,D021801856,D021800965,D021801875
139,D021801856,D021800965,D021801991
139,D021801856,D021800965,D021802015
139,D021801856,D021800965,D021802059
139,D021801856,D021800965,D021802090
139,D021801856,D021800965,D021802323
139,D021801856,D021800965,D021802365
139,D021801856,D021800965,D021802450
139,D021801856,D021800965,D021802464
139,D021801856,D021800965,D021802638
139,D021801856,D021800965,D021802644
139,D021801856,D021800965,D021802843
139,D021801856,D021801856,D021800318
139,D021801856,D021801856,D021800377
139,D021801856,D021801856,D021800389
139,D021801856,D021801856,D021800497
139,D021801856,D021801856,D021800608
139,D021801856,D021801856,D021800609
139,D021801856,D021801856,D021800684
139,D021801856,D021801856,D021800965
139,D021801856,D021801856,D021801008
139,D021801856,D021801856,D021801136
139,D021801856,D021801856,D021801277
139,D021801856,D021801856,D021801334
139,D021801856,D021801856,D021801545
139,D021801856,D021801856,D021801693
139,D021801856,D021801856,D021801798
139,D021801856,D021801856,D021801856
139,D021801856,D021801856,D021801875
139,D021801856,D021801856,D021801991
139,D021801856,D021801856,D021802015
139,D021801856,D021801856,D021802059
139,D021801856,D021801856,D021802090
139,D021801856,D021801856,D021802323
139,D021801856,D021801856,D021802365
139,D021801856,D021801856,D021802450
139,D021801856,D021801856,D021802464
139,D021801856,D021801856,D021802638
139,D021801856,D021801856,D021802644
139,D021801856,D021801856,D021802843
139,D021801856,D021801991,D021800318
139,D021801856,D021801991,D021800377
139,D021801856,D021801991,D021800389
139,D021801856,D021801991,D021800497
139,D021801856,D021801991,D021800608
139,D021801856,D021801991,D021800609
139,D021801856,D021801991,D021800684
139,D021801856,D021801991,D021800965
139,D021801856,D021801991,D021801008
139,D021801856,D021801991,D021801136
139,D021801856,D021801991,D021801277
139,D021801856,D021801991,D021801334
139,D021801856,D021801991,D021801545
139,D021801856,D021801991,D021801693
139,D021801856,D021801991,D021801798
139,D021801856,D021801991,D021801856
139,D021801856,D021801991,D021801875
139,D021801856,D021801991,D021801991
139,D021801856,D021801991,D021802015
139,D021801856,D021801991,D021802059
139,D021801856,D021801991,D021802090
139,D021801856,D021801991,D021802323
139,D021801856,D021801991,D021802365
139,D021801856,D021801991,D021802450
139,D021801856,D021801991,D021802464
139,D021801856,D021801991,D021802638
139,D021801856,D021801991,D021802644
139,D021801856,D021801991,D021802843
139,D021801856,D021802365,D021800318
139,D021801856,D021802365,D021800377
139,D021801856,D021802365,D021800389
139,D021801856,D021802365,D021800497
139,D021801856,D021802365,D021800608
139,D021801856,D021802365,D021800609
139,D021801856,D021802365,D021800684
139,D021801856,D021802365,D021800965
139,D021801856,D021802365,D021801008
139,D021801856,D021802365,D021801136
139,D021801856,D021802365,D021801277
139,D021801856,D021802365,D021801334
139,D021801856,D021802365,D021801545
139,D021801856,D021802365,D021801693
139,D021801856,D021802365,D021801798
139,D021801856,D021802365,D021801856
139,D021801856,D021802365,D021801875
139,D021801856,D021802365,D021801991
139,D021801856,D021802365,D021802015
139,D021801856,D021802365,D021802059
139,D021801856,D021802365,D021802090
139,D021801856,D021802365,D021802323
139,D021801856,D021802365,D021802365
139,D021801856,D021802365,D021802450
139,D021801856,D021802365,D021802464
139,D021801856,D021802365,D021802638
139,D021801856,D021802365,D021802644
139,D021801856,D021802365,D021802843
139,D021801856,D021802843,D021800318
139,D021801856,D021802843,D021800377
139,D021801856,D021802843,D021800389
139,D021801856,D021802843,D021800497
139,D021801856,D021802843,D021800608
139,D021801856,D021802843,D021800609
139,D021801856,D021802843,D021800684
139,D021801856,D021802843,D021800965
139,D021801856,D021802843,D021801008
139,D021801856,D021802843,D021801136
139,D021801856,D021802843,D021801277
139,D021801856,D021802843,D021801334
139,D021801856,D021802843,D021801545
139,D021801856,D021802843,D021801693
139,D021801856,D021802843,D021801798
139,D021801856,D021802843,D021801856
139,D021801856,D021802843,D021801875
139,D021801856,D021802843,D021801991
139,D021801856,D021802843,D021802015
139,D021801856,D021802843,D021802059
139,D021801856,D021802843,D021802090
139,D021801856,D021802843,D021802323
139,D021801856,D021802843,D021802365
139,D021801856,D021802843,D021802450
139,D021801856,D021802843,D021802464
139,D021801856,D021802843,D021802638
139,D021801856,D021802843,D021802644
139,D021801856,D021802843,D021802843
468,D021800377,D021800318,D021800318
468,D021800377,D021800318,D021800377
468,D021800377,D021800318,D021800389
468,D021800377,D021800318,D021800485
468,D021800377,D021800318,D021800594
468,D021800377,D021800318,D021800609
468,D021800377,D021800318,D021800684
468,D021800377,D021800318,D021800961
468,D021800377,D021800318,D021800965
468,D021800377,D021800318,D021801008
468,D021800377,D021800318,D021801136
468,D021800377,D021800318,D021801545
468,D021800377,D021800318,D021801798
468,D021800377,D021800318,D021801856
468,D021800377,D021800318,D021801875
468,D021800377,D021800318,D021801991
468,D021800377,D021800318,D021802059
468,D021800377,D021800318,D021802090
468,D021800377,D021800318,D021802121
468,D021800377,D021800318,D021802323
468,D021800377,D021800318,D021802365
468,D021800377,D021800318,D021802450
468,D021800377,D021800318,D021802464
468,D021800377,D021800318,D021802644
468,D021800377,D021800318,D021802843
468,D021800377,D021800318,D021802946
468,D021800377,D021800377,D021800318
468,D021800377,D021800377,D021800377
468,D021800377,D021800377,D021800389
468,D021800377,D021800377,D021800485
468,D021800377,D021800377,D021800594
468,D021800377,D021800377,D021800609
468,D021800377,D021800377,D021800684
468,D021800377,D021800377,D021800961
468,D021800377,D021800377,D021800965
468,D021800377,D021800377,D021801008
468,D021800377,D021800377,D021801136
468,D021800377,D021800377,D021801545
468,D021800377,D021800377,D021801798
468,D021800377,D021800377,D021801856
468,D021800377,D021800377,D021801875
468,D021800377,D021800377,D021801991
468,D021800377,D021800377,D021802059
468,D021800377,D021800377,D021802090
468,D021800377,D021800377,D021802121
468,D021800377,D021800377,D021802323
468,D021800377,D021800377,D021802365
468,D021800377,D021800377,D021802450
468,D021800377,D021800377,D021802464
468,D021800377,D021800377,D021802644
468,D021800377,D021800377,D021802843
468,D021800377,D021800377,D021802946
468,D021800377,D021800389,D021800318
468,D021800377,D021800389,D021800377
468,D021800377,D021800389,D021800389
468,D021800377,D021800389,D021800485
468,D021800377,D021800389,D021800594
468,D021800377,D021800389,D021800609
468,D021800377,D021800389,D021800684
468,D021800377,D021800389,D021800961
468,D021800377,D021800389,D021800965
468,D021800377,D021800389,D021801008
468,D021800377,D021800389,D021801136
468,D021800377,D021800389,D021801545
468,D021800377,D021800389,D021801798
468,D021800377,D021800389,D021801856
468,D021800377,D021800389,D021801875
468,D021800377,D021800389,D021801991
468,D021800377,D021800389,D021802059
468,D021800377,D021800389,D021802090
468,D021800377,D021800389,D021802121
468,D021800377,D021800389,D021802323
468,D021800377,D021800389,D021802365
468,D021800377,D021800389,D021802450
468,D021800377,D021800389,D021802464
468,D021800377,D021800389,D021802644
468,D021800377,D021800389,D021802843
468,D021800377,D021800389,D021802946
468,D021800377,D021800965,D021800318
468,D021800377,D021800965,D021800377
468,D021800377,D021800965,D021800389
468,D021800377,D021800965,D021800485
468,D021800377,D021800965,D021800594
468,D021800377,D021800965,D021800609
468,D021800377,D021800965,D021800684
468,D021800377,D021800965,D021800961
468,D021800377,D021800965,D021800965
468,D021800377,D021800965,D021801008
468,D021800377,D021800965,D021801136
468,D021800377,D021800965,D021801545
468,D021800377,D021800965,D021801798
468,D021800377,D021800965,D021801856
468,D021800377,D021800965,D021801875
468,D021800377,D021800965,D021801991
468,D021800377,D021800965,D021802059
468,D021800377,D021800965,D021802090
468,D021800377,D021800965,D021802121
468,D021800377,D021800965,D021802323
468,D021800377,D021800965,D021802365
468,D021800377,D021800965,D021802450
468,D021800377,D021800965,D021802464
468,D021800377,D021800965,D021802644
468,D021800377,D021800965,D021802843
468,D021800377,D021800965,D021802946
468,D021800377,D021801008,D021800318
468,D021800377,D021801008,D021800377
468,D021800377,D021801008,D021800389
468,D021800377,D021801008,D021800485
468,D021800377,D021801008,D021800594
468,D021800377,D021801008,D021800609
468,D021800377,D021801008,D021800684
468,D021800377,D021801008,D021800961
468,D021800377,D021801008,D021800965
468,D021800377,D021801008,D021801008
468,D021800377,D021801008,D021801136
468,D021800377,D021801008,D021801545
468,D021800377,D021801008,D021801798
468,D021800377,D021801008,D021801856
468,D021800377,D021801008,D021801875
468,D021800377,D021801008,D021801991
468,D021800377,D021801008,D021802059
468,D021800377,D021801008,D021802090
468,D021800377,D021801008,D021802121
468,D021800377,D021801008,D021802323
468,D021800377,D021801008,D021802365
468,D021800377,D021801008,D021802450
468,D021800377,D021801008,D021802464
468,D021800377,D021801008,D021802644
468,D021800377,D021801008,D021802843
468,D021800377,D021801008,D021802946
468,D021800377,D021801136,D021800318
468,D021800377,D021801136,D021800377
468,D021800377,D021801136,D021800389
468,D021800377,D021801136,D021800485
468,D021800377,D021801136,D021800594
468,D021800377,D021801136,D021800609
468,D021800377,D021801136,D021800684
468,D021800377,D021801136,D021800961
468,D021800377,D021801136,D021800965
468,D021800377,D021801136,D021801008
468,D021800377,D021801136,D021801136
468,D021800377,D021801136,D021801545
468,D021800377,D021801136,D021801798
468,D021800377,D021801136,D021801856
468,D021800377,D021801136,D021801875
468,D021800377,D021801136,D021801991
468,D021800377,D021801136,D021802059
468,D021800377,D021801136,D021802090
468,D021800377,D021801136,D021802121
468,D021800377,D021801136,D021802323
468,D021800377,D021801136,D021802365
468,D021800377,D021801136,D021802450
468,D021800377,D021801136,D021802464
468,D021800377,D021801136,D021802644
468,D021800377,D021801136,D021802843
468,D021800377,D021801136,D021802946
468,D021800377,D021801545,D021800318
468,D021800377,D021801545,D021800377
468,D021800377,D021801545,D021800389
468,D021800377,D021801545,D021800485
468,D021800377,D021801545,D021800594
468,D021800377,D021801545,D021800609
468,D021800377,D021801545,D021800684
468,D021800377,D021801545,D021800961
468,D021800377,D021801545,D021800965
468,D021800377,D021801545,D021801008
468,D021800377,D021801545,D021801136
468,D021800377,D021801545,D021801545
468,D021800377,D021801545,D021801798
468,D021800377,D021801545,D021801856
468,D021800377,D021801545,D021801875
468,D021800377,D021801545,D021801991
468,D021800377,D021801545,D021802059
468,D021800377,D021801545,D021802090
468,D021800377,D021801545,D021802121
468,D021800377,D021801545,D021802323
468,D021800377,D021801545,D021802365
468,D021800377,D021801545,D021802450
468,D021800377,D021801545,D021802464
468,D021800377,D021801545,D021802644
468,D021800377,D021801545,D021802843
468,D021800377,D021801545,D021802946
468,D021800377,D021801991,D021800318
468,D021800377,D021801991,D021800377
468,D021800377,D021801991,D021800389
468,D021800377,D021801991,D021800485
468,D021800377,D021801991,D021800594
468,D021800377,D021801991,D021800609
468,D021800377,D021801991,D021800684
468,D021800377,D021801991,D021800961
468,D021800377,D021801991,D021800965
468,D021800377,D021801991,D021801008
468,D021800377,D021801991,D021801136
468,D021800377,D021801991,D021801545
468,D021800377,D021801991,D021801798
468,D021800377,D021801991,D021801856
468,D021800377,D021801991,D021801875
